Date,Price,Open,High,Low,Vol.,Change %,Close,Volume,MA10,MA50,Returns,Volatility,RSI,MACD,UpperBand,LowerBand
2021-12-03,161.84,164.02,164.96,159.72,118.02M,-1.17%,161.84,118020000.0,161.76399999999998,150.1022,-0.011724474841230959,0.0179770254470468,70.40992077161556,3.8762824848581374,168.57055175463694,144.26044824536308
2021-12-06,165.32,164.29,167.88,164.28,107.50M,2.15%,165.32,107500000.0,162.241,150.4702,0.021502718734552673,0.018429639546751874,73.56923076923076,3.994648213553461,169.63990749511416,144.59509250488586
2021-12-07,171.18,169.08,171.58,168.34,120.41M,3.54%,171.18,120410000.0,163.257,150.9864,0.035446406968304034,0.021077540468016034,77.00749464668094,4.509326226479374,171.73861064830044,144.5703893516996
2021-12-08,175.08,172.13,175.96,170.7,117.00M,2.28%,175.08,117000000.0,164.624,151.64980000000003,0.022783035401331864,0.021633473929560488,77.84369357750839,5.172286763940065,174.44386094251004,144.29213905748995
2021-12-09,174.56,174.91,176.75,173.92,108.92M,-0.30%,174.56,108920000.0,165.88600000000002,152.2844,-0.002970070824765858,0.021885851331081167,73.90432540819248,5.591275370053864,176.21802483361995,145.18197516638003
2021-12-10,179.45,175.21,179.63,174.69,115.40M,2.80%,179.45,115400000.0,168.15,153.0434,0.02801329055911994,0.017672679546819985,75.457974137931,6.24591002874638,178.70062874158097,145.85737125841902
2021-12-13,175.74,181.12,182.13,175.53,153.24M,-2.07%,175.74,153240000.0,169.7,153.7052,-0.020674282529952515,0.020401734779911116,68.23587710604559,6.3916675530354325,179.96905342766394,147.16394657233604
2021-12-14,174.33,175.25,177.74,172.21,139.38M,-0.80%,174.33,139380000.0,170.603,154.40900000000002,-0.008023216114714904,0.019453282092362658,65.61140647655876,6.320546894822741,180.54546988393972,149.0205301160603
2021-12-15,179.3,175.11,179.5,172.31,131.06M,2.85%,179.3,131060000.0,172.05599999999998,155.1728,0.028509149314518423,0.020436340362511605,68.94369271060674,6.589263793433048,181.83123800517077,150.56476199482924
2021-12-16,172.26,179.28,181.14,170.75,150.19M,-3.93%,172.26,150190000.0,172.906,155.778,-0.0392638036809817,0.02522750627988614,66.18478944060337,6.16311020922825,181.7798391000823,152.4931608999177
2021-12-17,171.14,169.93,173.47,169.69,195.92M,-0.65%,171.14,195920000.0,173.836,156.335,-0.006501799605247882,0.024886275414544905,61.9991193306913,5.669649592438418,181.86664887335698,153.73335112664304
2021-12-20,169.75,168.28,170.58,167.46,107.50M,-0.81%,169.75,107500000.0,174.279,156.872,-0.008122005375715724,0.024581591312590165,55.32934131736526,5.10754056683453,181.92434777074996,154.59565222925008
